filepath,label,label_str,filename,height,width,format,mode
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01020.jpg,1,face,face01020,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01021.jpg,1,face,face01021,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01022.jpg,1,face,face01022,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01023.jpg,1,face,face01023,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01024.jpg,1,face,face01024,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01025.jpg,1,face,face01025,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01026.jpg,1,face,face01026,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01027.jpg,1,face,face01027,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01028.jpg,1,face,face01028,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01029.jpg,1,face,face01029,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01030.jpg,1,face,face01030,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01031.jpg,1,face,face01031,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01032.jpg,1,face,face01032,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01033.jpg,1,face,face01033,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01034.jpg,1,face,face01034,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01035.jpg,1,face,face01035,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01036.jpg,1,face,face01036,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01037.jpg,1,face,face01037,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01038.jpg,1,face,face01038,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01039.jpg,1,face,face01039,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01040.jpg,1,face,face01040,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01041.jpg,1,face,face01041,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01042.jpg,1,face,face01042,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01043.jpg,1,face,face01043,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01044.jpg,1,face,face01044,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01045.jpg,1,face,face01045,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01046.jpg,1,face,face01046,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01047.jpg,1,face,face01047,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01048.jpg,1,face,face01048,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01049.jpg,1,face,face01049,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01050.jpg,1,face,face01050,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01051.jpg,1,face,face01051,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01052.jpg,1,face,face01052,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01053.jpg,1,face,face01053,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01054.jpg,1,face,face01054,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01055.jpg,1,face,face01055,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01056.jpg,1,face,face01056,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01057.jpg,1,face,face01057,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01058.jpg,1,face,face01058,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01059.jpg,1,face,face01059,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01060.jpg,1,face,face01060,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01061.jpg,1,face,face01061,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01062.jpg,1,face,face01062,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01063.jpg,1,face,face01063,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01064.jpg,1,face,face01064,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01065.jpg,1,face,face01065,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01066.jpg,1,face,face01066,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01067.jpg,1,face,face01067,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01068.jpg,1,face,face01068,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01069.jpg,1,face,face01069,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01070.jpg,1,face,face01070,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01071.jpg,1,face,face01071,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01072.jpg,1,face,face01072,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01073.jpg,1,face,face01073,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01074.jpg,1,face,face01074,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01075.jpg,1,face,face01075,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01076.jpg,1,face,face01076,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01077.jpg,1,face,face01077,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01078.jpg,1,face,face01078,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01079.jpg,1,face,face01079,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01080.jpg,1,face,face01080,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01081.jpg,1,face,face01081,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01082.jpg,1,face,face01082,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01083.jpg,1,face,face01083,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01084.jpg,1,face,face01084,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01085.jpg,1,face,face01085,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01086.jpg,1,face,face01086,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01087.jpg,1,face,face01087,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01088.jpg,1,face,face01088,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01089.jpg,1,face,face01089,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01090.jpg,1,face,face01090,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01091.jpg,1,face,face01091,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01092.jpg,1,face,face01092,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01093.jpg,1,face,face01093,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01094.jpg,1,face,face01094,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01095.jpg,1,face,face01095,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01096.jpg,1,face,face01096,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01097.jpg,1,face,face01097,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01098.jpg,1,face,face01098,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01099.jpg,1,face,face01099,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01100.jpg,1,face,face01100,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01101.jpg,1,face,face01101,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01102.jpg,1,face,face01102,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01103.jpg,1,face,face01103,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01104.jpg,1,face,face01104,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01105.jpg,1,face,face01105,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01106.jpg,1,face,face01106,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01107.jpg,1,face,face01107,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01108.jpg,1,face,face01108,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01109.jpg,1,face,face01109,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01110.jpg,1,face,face01110,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01111.jpg,1,face,face01111,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01112.jpg,1,face,face01112,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01113.jpg,1,face,face01113,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01114.jpg,1,face,face01114,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01115.jpg,1,face,face01115,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01116.jpg,1,face,face01116,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01117.jpg,1,face,face01117,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01118.jpg,1,face,face01118,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01119.jpg,1,face,face01119,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01120.jpg,1,face,face01120,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01121.jpg,1,face,face01121,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01122.jpg,1,face,face01122,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01123.jpg,1,face,face01123,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01124.jpg,1,face,face01124,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01125.jpg,1,face,face01125,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01126.jpg,1,face,face01126,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01127.jpg,1,face,face01127,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01128.jpg,1,face,face01128,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01129.jpg,1,face,face01129,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01130.jpg,1,face,face01130,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01131.jpg,1,face,face01131,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01132.jpg,1,face,face01132,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01133.jpg,1,face,face01133,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01134.jpg,1,face,face01134,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01135.jpg,1,face,face01135,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01136.jpg,1,face,face01136,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01137.jpg,1,face,face01137,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01138.jpg,1,face,face01138,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01139.jpg,1,face,face01139,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01140.jpg,1,face,face01140,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01141.jpg,1,face,face01141,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01142.jpg,1,face,face01142,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01143.jpg,1,face,face01143,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01144.jpg,1,face,face01144,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01145.jpg,1,face,face01145,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01146.jpg,1,face,face01146,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01147.jpg,1,face,face01147,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01148.jpg,1,face,face01148,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01149.jpg,1,face,face01149,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01150.jpg,1,face,face01150,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01151.jpg,1,face,face01151,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01152.jpg,1,face,face01152,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01153.jpg,1,face,face01153,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01154.jpg,1,face,face01154,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01155.jpg,1,face,face01155,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01156.jpg,1,face,face01156,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01157.jpg,1,face,face01157,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01158.jpg,1,face,face01158,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01159.jpg,1,face,face01159,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01160.jpg,1,face,face01160,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01161.jpg,1,face,face01161,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01162.jpg,1,face,face01162,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01163.jpg,1,face,face01163,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01164.jpg,1,face,face01164,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01165.jpg,1,face,face01165,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01166.jpg,1,face,face01166,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01167.jpg,1,face,face01167,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01168.jpg,1,face,face01168,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01169.jpg,1,face,face01169,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01170.jpg,1,face,face01170,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01171.jpg,1,face,face01171,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01172.jpg,1,face,face01172,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01173.jpg,1,face,face01173,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01174.jpg,1,face,face01174,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01175.jpg,1,face,face01175,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01176.jpg,1,face,face01176,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01177.jpg,1,face,face01177,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01178.jpg,1,face,face01178,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01179.jpg,1,face,face01179,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01180.jpg,1,face,face01180,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01181.jpg,1,face,face01181,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01182.jpg,1,face,face01182,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01183.jpg,1,face,face01183,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01184.jpg,1,face,face01184,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01185.jpg,1,face,face01185,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01186.jpg,1,face,face01186,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01187.jpg,1,face,face01187,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01188.jpg,1,face,face01188,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01189.jpg,1,face,face01189,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01190.jpg,1,face,face01190,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01191.jpg,1,face,face01191,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01192.jpg,1,face,face01192,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01193.jpg,1,face,face01193,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01194.jpg,1,face,face01194,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01195.jpg,1,face,face01195,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01196.jpg,1,face,face01196,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01197.jpg,1,face,face01197,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01198.jpg,1,face,face01198,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01199.jpg,1,face,face01199,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01200.jpg,1,face,face01200,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01201.jpg,1,face,face01201,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01202.jpg,1,face,face01202,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01203.jpg,1,face,face01203,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01204.jpg,1,face,face01204,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01205.jpg,1,face,face01205,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01206.jpg,1,face,face01206,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01207.jpg,1,face,face01207,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01208.jpg,1,face,face01208,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01209.jpg,1,face,face01209,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01210.jpg,1,face,face01210,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01211.jpg,1,face,face01211,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01212.jpg,1,face,face01212,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01213.jpg,1,face,face01213,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01214.jpg,1,face,face01214,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01215.jpg,1,face,face01215,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01216.jpg,1,face,face01216,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01217.jpg,1,face,face01217,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01218.jpg,1,face,face01218,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01219.jpg,1,face,face01219,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01220.jpg,1,face,face01220,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01221.jpg,1,face,face01221,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01222.jpg,1,face,face01222,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01223.jpg,1,face,face01223,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01224.jpg,1,face,face01224,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01225.jpg,1,face,face01225,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01226.jpg,1,face,face01226,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01227.jpg,1,face,face01227,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01228.jpg,1,face,face01228,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01229.jpg,1,face,face01229,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01230.jpg,1,face,face01230,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01231.jpg,1,face,face01231,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01232.jpg,1,face,face01232,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01233.jpg,1,face,face01233,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01234.jpg,1,face,face01234,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01235.jpg,1,face,face01235,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01236.jpg,1,face,face01236,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01237.jpg,1,face,face01237,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\face\face01238.jpg,1,face,face01238,19,19,JPEG,RGB
